,A,M,V/I
2039,-63.0,-15.0,0.03585287186191778
2040,-63.0,-13.0,0.0340778342491455
2041,-63.0,-11.0,0.03248533084108071
2042,-63.0,-9.0,0.031031580034113763
2043,-63.0,-7.0,0.02967283893658038
2044,-63.0,-5.0,0.028380274818492236
2045,-63.0,-3.0,0.02718003952516323
2046,-63.0,-1.0,0.026118722824644815
2047,-63.0,1.0,0.025198931175176874
2048,-63.0,3.0,0.024395513669879125
2049,-63.0,5.0,0.02367896707121973
2050,-63.0,7.0,0.02302374714744214
2051,-63.0,9.0,0.022411111703353137
2052,-63.0,11.0,0.021829574853452362
2053,-63.0,13.0,0.021273313597541213
2054,-63.0,15.0,0.02073981501961667
2055,-63.0,17.0,0.020228037141838802
2056,-63.0,19.0,0.01973739632045361
2057,-63.0,21.0,0.019267339490756784
2058,-63.0,23.0,0.0188172142410803
2059,-63.0,25.0,0.01838626060865593
2060,-63.0,27.0,0.017973641352251102
2061,-63.0,29.0,0.017578477498756833
2062,-63.0,31.0,0.017199878249573423
2063,-63.0,33.0,0.01683696307545031
2064,-63.0,35.0,0.016488876793472954
2065,-63.0,37.0,0.016154799141823804
2066,-63.0,39.0,0.015833950310037866
2067,-63.0,41.0,0.015525593609661577
2068,-63.0,43.0,0.015229036182907125
2069,-63.0,45.0,0.014943628405061374
2070,-63.0,47.0,0.014668762449398201
2071,-63.0,49.0,0.014403870344413573
2072,-63.0,51.0,0.014148421752188415
2073,-63.0,53.0,0.013901921624178352
2074,-63.0,55.0,0.013663907839152408
2075,-63.0,57.0,0.013433948891590781
2076,-63.0,59.0,0.013211641673343183
2077,-63.0,61.0,0.012996609373638411
2078,-63.0,63.0,0.012788499510379194
2079,-61.0,-59.0,7.090133836347734
2080,-61.0,-57.0,3.0577206427666375
2081,-61.0,-55.0,1.7538696878091335
2082,-61.0,-53.0,1.1236710231831477
2083,-61.0,-51.0,0.7649053749912836
2084,-61.0,-49.0,0.5424557049116792
2085,-61.0,-47.0,0.3970320442424293
2086,-61.0,-45.0,0.29846084685328533
2087,-61.0,-43.0,0.22986116530592615
2088,-61.0,-41.0,0.18113065824700414
2089,-61.0,-39.0,0.1459166479799187
2090,-61.0,-37.0,0.12007649934936035
2091,-61.0,-35.0,0.1008360053767687
2092,-61.0,-33.0,0.08630055869089952
2093,-61.0,-31.0,0.07515688552466736
2094,-61.0,-29.0,0.0664839005104324
2095,-61.0,-27.0,0.05962919939448631
2096,-61.0,-25.0,0.05412662928768393
2097,-61.0,-23.0,0.04964036464563413
2098,-61.0,-21.0,0.04592648112413974
2099,-61.0,-19.0,0.04280626801433607
2100,-61.0,-17.0,0.040147483847637305
2101,-61.0,-15.0,0.037850956591871224
2102,-61.0,-13.0,0.03584060990948963
2103,-61.0,-11.0,0.034055279579838
2104,-61.0,-9.0,0.03244096871123544
2105,-61.0,-7.0,0.03094555961853291
2106,-61.0,-5.0,0.0295337110975039
2107,-61.0,-3.0,0.028229256343862905
2108,-61.0,-1.0,0.02707902881121499
2109,-61.0,1.0,0.026084131344797663
2110,-61.0,3.0,0.025216784848203506
2111,-61.0,5.0,0.024445001795202006
2112,-61.0,7.0,0.023741246013497266
2113,-61.0,9.0,0.023085295900641775
2114,-61.0,11.0,0.02246463188346729
2115,-61.0,13.0,0.02187272977664228
2116,-61.0,15.0,0.02130658955207245
2117,-61.0,17.0,0.020764808213275476
2118,-61.0,19.0,0.02024651507861574
2119,-61.0,21.0,0.019750916723651334
2120,-61.0,23.0,0.01927715319351579
2121,-61.0,25.0,0.01882428238924412
2122,-61.0,27.0,0.018391305895688728
2123,-61.0,29.0,0.017977201474913218
2124,-61.0,31.0,0.017580950631351115
2125,-61.0,33.0,0.01720155878419844
2126,-61.0,35.0,0.01683806870838663
2127,-61.0,37.0,0.01648956869352152
2128,-61.0,39.0,0.016155196839777612
2129,-61.0,41.0,0.015834142648977763
2130,-61.0,43.0,0.015525646787678298
2131,-61.0,45.0,0.01522899966068808
2132,-61.0,47.0,0.014943539248848873
2133,-61.0,49.0,0.014668648527898913
2134,-61.0,51.0,0.014403752685871947
2135,-61.0,53.0,0.014148316285421313
2136,-61.0,55.0,0.013901840467155936
2137,-61.0,57.0,0.013663860254786463
2138,-61.0,59.0,0.013433941998356872
2139,-61.0,61.0,0.013211680974987629
2140,-61.0,63.0,0.01299669915514965
2141,-61.0,65.0,0.012788643134921361
2142,-59.0,-57.0,7.090129579426327
2143,-59.0,-55.0,3.0577165165735316
2144,-59.0,-53.0,1.7538656935534782
2145,-59.0,-51.0,1.123667162397672
2146,-59.0,-49.0,0.7649016495179323
2147,-59.0,-47.0,0.5424521168674086
2148,-59.0,-45.0,0.39702859595374884
2149,-59.0,-43.0,0.2984575407425872
2150,-59.0,-41.0,0.22985800370437978
2151,-59.0,-39.0,0.18112764309621432
2152,-59.0,-37.0,0.14591378036498326
2153,-59.0,-35.0,0.12007377877448405
2154,-59.0,-33.0,0.10083342864148706
2155,-59.0,-31.0,0.08629811813009866
2156,-59.0,-29.0,0.07515456619455893
2157,-59.0,-27.0,0.06648167553351528
2158,-59.0,-25.0,0.05962702187749889
2159,-59.0,-23.0,0.054124417410541026
2160,-59.0,-21.0,0.04963797223868123
2161,-59.0,-19.0,0.04592363570456812
2162,-59.0,-17.0,0.04280243289206587
2163,-59.0,-15.0,0.040141538835580054
2164,-59.0,-13.0,0.03784044554787366
2165,-59.0,-11.0,0.03582001191130055
2166,-59.0,-9.0,0.034012609991475554
2167,-59.0,-7.0,0.03235517450627394
2168,-59.0,-5.0,0.030803824199741668
2169,-59.0,-3.0,0.02937868662553422
2170,-59.0,-1.0,0.028126077609295787
2171,-59.0,1.0,0.027044998449904243
2172,-59.0,3.0,0.02610452564623754
2173,-59.0,5.0,0.025269793864343082
2174,-59.0,7.0,0.024510987522802476
2175,-59.0,9.0,0.023806189158304396
2176,-59.0,11.0,0.023141673173080936
2177,-59.0,13.0,0.022510072472407876
2178,-59.0,15.0,0.021907783335891898
2179,-59.0,17.0,0.02133294698008339
2180,-59.0,19.0,0.02078432934519769
2181,-59.0,21.0,0.020260835312810505
2182,-59.0,23.0,0.019761347979978795
2183,-59.0,25.0,0.019284703087548885
2184,-59.0,27.0,0.018829708384129822
2185,-59.0,29.0,0.018395171499458764
2186,-59.0,31.0,0.017979923961667872
2187,-59.0,33.0,0.017582838518197415
2188,-59.0,35.0,0.01720284022287833
2189,-59.0,37.0,0.016838912621160364
2190,-59.0,39.0,0.01649010037512505
2191,-59.0,41.0,0.016155509430900848
2192,-59.0,43.0,0.01583430556287164
2193,-59.0,45.0,0.015525711899532009
2194,-59.0,47.0,0.015229005857660821
2195,-59.0,49.0,0.014943515779377858
2196,-59.0,51.0,0.0146686174711353
2197,-59.0,53.0,0.01440373077572794
2198,-59.0,55.0,0.014148316260616599
2199,-59.0,57.0,0.013901872072627441
2200,-59.0,59.0,0.013663930986260495
2201,-59.0,61.0,0.013434057657392147
2202,-59.0,63.0,0.013211846083912258
2203,-59.0,65.0,0.01299691726823914
2204,-59.0,67.0,0.01278891707259287
2205,-57.0,-55.0,7.0901255865218875
2206,-57.0,-53.0,3.057712658329857
2207,-57.0,-51.0,1.75386197237335
2208,-57.0,-49.0,1.1236635812041742
2209,-57.0,-47.0,0.7648982117868247
2210,-57.0,-45.0,0.5424488266509061
2211,-57.0,-43.0,0.3970254578869182
2212,-57.0,-41.0,0.29845456001836324
2213,-57.0,-39.0,0.2298551859948192
2214,-57.0,-37.0,0.1811249943838204
2215,-57.0,-35.0,0.14591130662435275
2216,-57.0,-33.0,0.12007148540207196
2217,-57.0,-31.0,0.10083131945039997
2218,-57.0,-29.0,0.08629619356310428
2219,-57.0,-27.0,0.07515282005789886
2220,-57.0,-25.0,0.06648008876646712
2221,-57.0,-23.0,0.05962555003501396
2222,-57.0,-21.0,0.05412296412733321
2223,-57.0,-19.0,0.049636330157281784
2224,-57.0,-17.0,0.04592134967217072
2225,-57.0,-15.0,0.04279847437373238
2226,-57.0,-13.0,0.040133523528976395
2227,-57.0,-11.0,0.03782280643449953
2228,-57.0,-9.0,0.035780334696080184
2229,-57.0,-7.0,0.03392857086048992
2230,-57.0,-5.0,0.032212322329292734
2231,-57.0,-3.0,0.030646058912313458
2232,-57.0,-1.0,0.029274461283030295
2233,-57.0,1.0,0.028093608351436875
2234,-57.0,3.0,0.027068766695366897
2235,-57.0,5.0,0.026161700622039284
2236,-57.0,7.0,0.025339960534515517
2237,-57.0,9.0,0.024579665887812262
2238,-57.0,11.0,0.023865668938183867
2239,-57.0,13.0,0.02318957852973145
2240,-57.0,15.0,0.022547036344537683
2241,-57.0,17.0,0.021935604615515865
2242,-57.0,19.0,0.021353586880804826
2243,-57.0,21.0,0.020799507270470873
2244,-57.0,23.0,0.020271928803987937
2245,-57.0,25.0,0.019769414423816824
2246,-57.0,27.0,0.019290537145536704
2247,-57.0,29.0,0.018833901174656588
2248,-57.0,31.0,0.018398160736088926
2249,-57.0,33.0,0.017982033288527557
2250,-57.0,35.0,0.017584307295138945
2251,-57.0,37.0,0.017203845693429743
2252,-57.0,39.0,0.01683958627434402
2253,-57.0,41.0,0.01649053997702142
2254,-57.0,43.0,0.016155787860925398
2255,-57.0,45.0,0.01583447730403953
2256,-57.0,47.0,0.015525817809743497
2257,-57.0,49.0,0.015229076681965468
2258,-57.0,51.0,0.014943574739656264
2259,-57.0,53.0,0.014668682179063565
2260,-57.0,55.0,0.014403814648727583
2261,-57.0,57.0,0.014148429572233393
2262,-57.0,59.0,0.013902022733588813
2263,-57.0,61.0,0.013664125126782686
2264,-57.0,63.0,0.01343430006255586
2265,-57.0,65.0,0.013212140520215993
2266,-57.0,67.0,0.012997266729403673
2267,-57.0,69.0,0.012789323965334887
2268,-55.0,-53.0,7.090121867353574
2269,-55.0,-51.0,3.0577090809193965
2270,-55.0,-49.0,1.7538585410144392
2271,-55.0,-47.0,1.123660301114489
2272,-55.0,-45.0,0.764895089253621
2273,-55.0,-43.0,0.5424458692020208
2274,-55.0,-41.0,0.39702267448894446
2275,-55.0,-39.0,0.29845196130137563
2276,-55.0,-37.0,0.22985278449752833
2277,-55.0,-35.0,0.18112280480089044
2278,-55.0,-33.0,0.1459093460108144
2279,-55.0,-31.0,0.12006977322994801
2280,-55.0,-29.0,0.10082987727630668
2281,-55.0,-27.0,0.08629504374778985
2282,-55.0,-25.0,0.07515198222256636
2283,-55.0,-23.0,0.06647957083937545
2284,-55.0,-21.0,0.05962532624107031
2285,-55.0,-19.0,0.05412292108733541
2286,-55.0,-17.0,0.04963613427398102
2287,-55.0,-15.0,0.04592011914545048
2288,-55.0,-13.0,0.042793970462617424
2289,-55.0,-11.0,0.04012022278241168
2290,-55.0,-9.0,0.03778793841815633
2291,-55.0,-7.0,0.03570024549273706
2292,-55.0,-5.0,0.03378683548398746
2293,-55.0,-3.0,0.03205377496512587
2294,-55.0,-1.0,0.030542487747308042
2295,-55.0,1.0,0.029244999703073742
2296,-55.0,3.0,0.028121899675687297
2297,-55.0,5.0,0.027130957048356795
2298,-55.0,7.0,0.026236644965987432
2299,-55.0,9.0,0.025412785656424727
2300,-55.0,11.0,0.02464253504439185
2301,-55.0,13.0,0.02391624414467798
2302,-55.0,15.0,0.02322860320024247
2303,-55.0,17.0,0.02257643423966818
2304,-55.0,19.0,0.0219574491253741
2305,-55.0,21.0,0.02136968865371563
2306,-55.0,23.0,0.0208113145261533
2307,-55.0,25.0,0.020280552335564937
2308,-55.0,27.0,0.01977568875273389
2309,-55.0,29.0,0.019295082972131856
2310,-55.0,31.0,0.01883717812396333
2311,-55.0,33.0,0.01840050868488189
2312,-55.0,35.0,0.01798370363955605
2313,-55.0,37.0,0.017585486246660783
2314,-55.0,39.0,0.017204671411917213
2315,-55.0,41.0,0.01684016152179129
2316,-55.0,43.0,0.016490941384792346
2317,-55.0,45.0,0.01615607274164415
2318,-55.0,47.0,0.01583468865959045
2319,-55.0,49.0,0.015525988018052366
2320,-55.0,51.0,0.015229230215599118
2321,-55.0,53.0,0.014943730174231461
2322,-55.0,55.0,0.014668853680030944
2323,-55.0,57.0,0.014404013074458613
2324,-55.0,59.0,0.014148663294410502
2325,-55.0,61.0,0.013902298248954888
2326,-55.0,63.0,0.0136644475146298
2327,-55.0,65.0,0.013434673327947491
2328,-55.0,67.0,0.01321256785240659
2329,-55.0,69.0,0.012997750697200926
2330,-55.0,71.0,0.012789866665484886
2331,-53.0,-51.0,7.0901184389878384
2332,-53.0,-49.0,3.057705806436523
2333,-53.0,-47.0,1.7538554278807936
2334,-53.0,-45.0,1.1236573585281326
2335,-53.0,-43.0,0.7648923285400193
2336,-53.0,-41.0,0.5424433043178789
2337,-53.0,-39.0,0.3970203226639433
2338,-53.0,-37.0,0.2984498438538217
2339,-53.0,-35.0,0.2298509278640996
2340,-53.0,-33.0,0.18112124181641415
2341,-53.0,-31.0,0.14590811744510324
2342,-53.0,-29.0,0.12006892949379276
2343,-53.0,-27.0,0.10082947994388397
2344,-53.0,-25.0,0.0862951658471335
2345,-53.0,-23.0,0.07515270446209718
2346,-53.0,-21.0,0.06648096640357107
2347,-53.0,-19.0,0.059627415274612836
2348,-53.0,-17.0,0.05412554673957749
2349,-53.0,-15.0,0.049638638209638666
2350,-53.0,-13.0,0.045920512698950394
2351,-53.0,-11.0,0.042786905540364274
2352,-53.0,-9.0,0.040092694442418315
2353,-53.0,-7.0,0.037714920444473235
2354,-53.0,-5.0,0.035562903753841815
2355,-53.0,-3.0,0.03363044512809508
2356,-53.0,-1.0,0.03195337565395505
2357,-53.0,1.0,0.030518105228845085
2358,-53.0,3.0,0.02927940088550458
2359,-53.0,5.0,0.028190234777551178
2360,-53.0,7.0,0.027211441238447192
2361,-53.0,9.0,0.026314121964138622
2362,-53.0,11.0,0.025479384681743742
2363,-53.0,13.0,0.02469601809851918
2364,-53.0,15.0,0.023957502338371676
2365,-53.0,17.0,0.02325970687075234
2366,-53.0,19.0,0.02259958205317713
2367,-53.0,21.0,0.021974551367672585
2368,-53.0,23.0,0.021382269917536754
2369,-53.0,25.0,0.020820543043201932
2370,-53.0,27.0,0.020287305422715556
2371,-53.0,29.0,0.019780618866629393
2372,-53.0,31.0,0.01929867327788226
2373,-53.0,33.0,0.018839785960457392
2374,-53.0,35.0,0.018402398431795475
2375,-53.0,37.0,0.017985071163537876
2376,-53.0,39.0,0.01758647694000038
2377,-53.0,41.0,0.01720539345633241
2378,-53.0,43.0,0.01684069563013966
2379,-53.0,45.0,0.016491347957205152
2380,-53.0,47.0,0.016156397127186216
2381,-53.0,49.0,0.015834965030297063
2382,-53.0,51.0,0.015526242226055576
2383,-53.0,53.0,0.015229481904255231
2384,-53.0,55.0,0.014943994341267065
2385,-53.0,57.0,0.01466914183755653
2386,-53.0,59.0,0.014404334111924839
2387,-53.0,61.0,0.014149024122290185
2388,-53.0,63.0,0.013902704280272049
2389,-53.0,65.0,0.013664903026350369
2390,-53.0,67.0,0.013435181733187218
2391,-53.0,69.0,0.013213131906305313
2392,-53.0,71.0,0.012998372653361824
2393,-53.0,73.0,0.012790548395503337
2394,-51.0,-49.0,7.090115330277174
2395,-51.0,-47.0,3.0577028720934454
2396,-51.0,-45.0,1.753852680914215
2397,-51.0,-43.0,1.1236548152694363
2398,-51.0,-41.0,0.7648900095643076
2399,-51.0,-39.0,0.5424412356567245
2400,-51.0,-37.0,0.39701853740434406
2401,-51.0,-35.0,0.29844838424523723
2402,-51.0,-33.0,0.229849848083303
2403,-51.0,-31.0,0.18112061155552772
2404,-51.0,-29.0,0.14590802645428955
2405,-51.0,-27.0,0.12006949302658508
2406,-51.0,-25.0,0.1008308444594235
2407,-51.0,-23.0,0.08629751264825336
2408,-51.0,-21.0,0.07515624446725008
2409,-51.0,-19.0,0.06648590753028827
2410,-51.0,-17.0,0.05963385353360029
2411,-51.0,-15.0,0.05413315396184546
2412,-51.0,-13.0,0.0496458232058354
2413,-51.0,-11.0,0.04592229377152482
2414,-51.0,-9.0,0.042770233963476637
2415,-51.0,-7.0,0.04003115823433882
2416,-51.0,-5.0,0.037586712646088156
2417,-51.0,-3.0,0.035412991664010365
2418,-51.0,-1.0,0.033536884797145686
2419,-51.0,1.0,0.03193701739771074
2420,-51.0,3.0,0.03056081053184255
2421,-51.0,5.0,0.029355395249732776
2422,-51.0,7.0,0.02827724594297145
2423,-51.0,9.0,0.02729420049330636
2424,-51.0,11.0,0.026384861770579318
2425,-51.0,13.0,0.025536056035562926
2426,-51.0,15.0,0.024739710897187718
2427,-51.0,17.0,0.02399046178763808
2428,-51.0,19.0,0.02328427307678704
2429,-51.0,21.0,0.022617774819988085
2430,-51.0,23.0,0.021987978152121224
2431,-51.0,25.0,0.02139216090549456
2432,-51.0,27.0,0.020827821611871383
2433,-51.0,29.0,0.02029265820322367
2434,-51.0,31.0,0.019784554382320498
2435,-51.0,33.0,0.019301567710553497
2436,-51.0,35.0,0.01884191772328042
2437,-51.0,37.0,0.01840397387350874
2438,-51.0,39.0,0.017986243532730154
2439,-51.0,41.0,0.017587360329624883
2440,-51.0,43.0,0.017206073046335937
2441,-51.0,45.0,0.016841235212656177
2442,-51.0,47.0,0.016491795470582122
2443,-51.0,49.0,0.01615678873142986
2444,-51.0,51.0,0.015835328113471974
2445,-51.0,53.0,0.015526597626322157
2446,-51.0,55.0,0.015229845555646618
2447,-51.0,57.0,0.014944378495447563
2448,-51.0,59.0,0.014669555973064135
2449,-51.0,61.0,0.014404785612672081
2450,-51.0,63.0,0.014149518785384358
2451,-51.0,65.0,0.013903246697339219
2452,-51.0,67.0,0.013665496870923104
2453,-51.0,69.0,0.013435829978194331
2454,-51.0,71.0,0.013213836989445544
2455,-51.0,73.0,0.012999136603543985
2456,-51.0,75.0,0.012791372930149422
2457,-49.0,-47.0,7.09011258978602
2458,-49.0,-45.0,3.0577003408388945
2459,-49.0,-43.0,1.7538503818528186
2460,-49.0,-41.0,1.123652777781599
2461,-49.0,-39.0,0.7648882714474247
2462,-49.0,-37.0,0.5424398457971349
2463,-49.0,-35.0,0.39701755936361177
2464,-49.0,-33.0,0.2984479010694153
2465,-49.0,-31.0,0.22984996872293756
2466,-49.0,-29.0,0.18112147933864742
2467,-49.0,-27.0,0.14590982999237773
2468,-49.0,-25.0,0.12007247950054506
2469,-49.0,-23.0,0.1008353337533252
2470,-49.0,-21.0,0.0863039065032204
2471,-49.0,-19.0,0.07516501309252935
2472,-49.0,-17.0,0.06649750483455066
2473,-49.0,-15.0,0.05964842979249043
2474,-49.0,-13.0,0.05414972266523986
2475,-49.0,-11.0,0.04966004339376753
2476,-49.0,-9.0,0.045921362455588866
2477,-49.0,-7.0,0.04272638568079669
2478,-49.0,-5.0,0.03991887655151233
2479,-49.0,-3.0,0.037449545942750476
2480,-49.0,-1.0,0.035331553115966155
2481,-49.0,1.0,0.0335327183075724
2482,-49.0,3.0,0.03199106584941989
2483,-49.0,5.0,0.030646510569643244
2484,-49.0,7.0,0.02945022841792901
2485,-49.0,9.0,0.028366087194963547
2486,-49.0,11.0,0.02736958576601071
2487,-49.0,13.0,0.0264450575689476
2488,-49.0,15.0,0.0255824213531867
2489,-49.0,17.0,0.024774703123840648
2490,-49.0,19.0,0.02401658276060785
2491,-49.0,21.0,0.023303663954346965
2492,-49.0,23.0,0.02263213343166887
2493,-49.0,25.0,0.021998601757013393
2494,-49.0,27.0,0.02140002261264617
2495,-49.0,29.0,0.02083364494585426
2496,-49.0,31.0,0.02029697909897788
2497,-49.0,33.0,0.019787769434733496
2498,-49.0,35.0,0.01930397057762872
2499,-49.0,37.0,0.018843726177009357
2500,-49.0,39.0,0.018405349754743446
2501,-49.0,41.0,0.01798730742478246
2502,-49.0,43.0,0.017588202338142955
2503,-49.0,45.0,0.017206760721017268
2504,-49.0,47.0,0.016841819374490852
2505,-49.0,49.0,0.016492314504601115
2506,-49.0,51.0,0.01615727175454096
2507,-49.0,53.0,0.015835797316751027
2508,-49.0,55.0,0.015527070010628419
2509,-49.0,57.0,0.015230334220709964
2510,-49.0,59.0,0.014944893599743332
2511,-49.0,61.0,0.014670105450531885
2512,-49.0,63.0,0.014405375709499155
2513,-49.0,65.0,0.014150154463375
2514,-49.0,67.0,0.013903931938160398
2515,-49.0,69.0,0.013666234906551042
2516,-49.0,71.0,0.013436623466300972
2517,-49.0,73.0,0.01321468814762193
2518,-49.0,75.0,0.013000047312692081
2519,-49.0,77.0,0.012792344814744255
2520,-47.0,-45.0,7.090110300107813
2521,-47.0,-43.0,3.0576983206523964
2522,-47.0,-41.0,1.7538486722906714
2523,-47.0,-39.0,1.1236514324086273
2524,-47.0,-37.0,0.7648873604008621
2525,-47.0,-35.0,0.5424394614013439
2526,-47.0,-33.0,0.3970178237490719
2527,-47.0,-31.0,0.2984489764946333
2528,-47.0,-29.0,0.22985207147896292
2529,-47.0,-27.0,0.18112489823088143
2530,-47.0,-25.0,0.14591495020550047
2531,-47.0,-23.0,0.1200798114954798
2532,-47.0,-21.0,0.10084554292875067
2533,-47.0,-19.0,0.08631782789698726
2534,-47.0,-17.0,0.07518360362463392
2535,-47.0,-15.0,0.06652159930491505
2536,-47.0,-13.0,0.05967793709349596
2537,-47.0,-11.0,0.0541813340824426
2538,-47.0,-9.0,0.04968163209602646
2539,-47.0,-7.0,0.045903912360636345
2540,-47.0,-5.0,0.04263969968477842
2541,-47.0,-3.0,0.03980346020169665
2542,-47.0,-1.0,0.03738778231975824
2543,-47.0,1.0,0.03534545682892551
2544,-47.0,3.0,0.03360232597122509
2545,-47.0,5.0,0.0320892551991661
2546,-47.0,7.0,0.030750884670042437
2547,-47.0,9.0,0.02954618244816353
2548,-47.0,11.0,0.02844674906199498
2549,-47.0,13.0,0.02743371636628768
2550,-47.0,15.0,0.026494381998662053
2551,-47.0,17.0,0.025619658937680992
2552,-47.0,19.0,0.024802543338848154
2553,-47.0,21.0,0.02403730256627702
2554,-47.0,23.0,0.023319060390401762
2555,-47.0,25.0,0.022643576722799708
2556,-47.0,27.0,0.02200711893151429
2557,-47.0,29.0,0.021406377188775378
2558,-47.0,31.0,0.020838402623060595
2559,-47.0,33.0,0.020300558698298672
2560,-47.0,35.0,0.019790481270281157
2561,-47.0,37.0,0.019306044951633933
2562,-47.0,39.0,0.018845334396650662
2563,-47.0,41.0,0.01840661958817056
2564,-47.0,43.0,0.017988334458582847
2565,-47.0,45.0,0.017589058326310955
2566,-47.0,47.0,0.017207499728951952
2567,-47.0,49.0,0.016842482307146946
2568,-47.0,51.0,0.01649293244973283
2569,-47.0,53.0,0.016157868456073768
2570,-47.0,55.0,0.015836391008659186
2571,-47.0,57.0,0.015527674779932993
2572,-47.0,59.0,0.015230961023152257
2573,-47.0,61.0,0.014945551018795876
2574,-47.0,63.0,0.014670800266374495
2575,-47.0,65.0,0.014406113327005716
2576,-47.0,67.0,0.014150939235277805
2577,-47.0,69.0,0.01390476741011274
2578,-47.0,71.0,0.013667124003870055
2579,-47.0,73.0,0.013437568637068423
2580,-47.0,75.0,0.01321569147306083
2581,-47.0,77.0,0.013001110592962722
2582,-47.0,79.0,0.01279346963625421
2583,-45.0,-43.0,7.090108603993052
2584,-45.0,-41.0,3.057696999938478
2585,-45.0,-39.0,1.7538478017293038
2586,-45.0,-37.0,1.123651110783476
2587,-45.0,-35.0,0.7648877189228919
2588,-45.0,-33.0,0.5424406751871851
2589,-45.0,-31.0,0.3970201275144936
2590,-45.0,-29.0,0.29845268595610164
2591,-45.0,-27.0,0.22985761232717983
2592,-45.0,-25.0,0.18113284471347402
2593,-45.0,-23.0,0.1459260747021166
2594,-45.0,-21.0,0.12009514321302114
2595,-45.0,-19.0,0.1008664231048735
2596,-45.0,-17.0,0.08634591725616236
2597,-45.0,-15.0,0.07522070811880283
2598,-45.0,-13.0,0.06656893081919854
2599,-45.0,-11.0,0.05973377561861469
2600,-45.0,-9.0,0.054234860022426744
2601,-45.0,-7.0,0.04970278826168882
2602,-45.0,-5.0,0.04585652970679016
2603,-45.0,-3.0,0.0425588913184843
2604,-45.0,-1.0,0.039772115987856696
2605,-45.0,1.0,0.037428032183256583
2606,-45.0,3.0,0.03543648322247286
2607,-45.0,5.0,0.03371681360796121
2608,-45.0,7.0,0.03220547587902904
2609,-45.0,9.0,0.030855299957148506
2610,-45.0,11.0,0.029632924447683145
2611,-45.0,13.0,0.02851532512403152
2612,-45.0,15.0,0.027486351871109344
2613,-45.0,17.0,0.02653412518383212
2614,-45.0,19.0,0.025649420537325926
2615,-45.0,21.0,0.024824754103039158
2616,-45.0,23.0,0.024053869355473486
2617,-45.0,25.0,0.02333143330418734
2618,-45.0,27.0,0.02265284156906687
