,A,B,M,V/I
505,-111.0,-109.0,-89.0,-0.03520650681136972
506,-111.0,-109.0,-87.0,-0.025832828520537227
507,-111.0,-109.0,-85.0,-0.019233342090662353
508,-111.0,-109.0,-83.0,-0.014528441737018519
509,-111.0,-109.0,-81.0,-0.011136784946414416
510,-111.0,-109.0,-79.0,-0.008666170242343174
511,-111.0,-109.0,-77.0,-0.006847896946971105
512,-111.0,-109.0,-75.0,-0.005495683642614539
513,-111.0,-109.0,-73.0,-0.004479154998138939
514,-111.0,-109.0,-71.0,-0.0037063289603759472
515,-111.0,-109.0,-69.0,-0.003111846121482978
516,-111.0,-109.0,-67.0,-0.0026489540384314753
517,-111.0,-109.0,-65.0,-0.0022839931353891077
518,-111.0,-109.0,-63.0,-0.0019925727385136788
519,-111.0,-109.0,-61.0,-0.0017569013306502207
520,-111.0,-109.0,-59.0,-0.001563911717751068
521,-111.0,-109.0,-57.0,-0.0014039374249861132
522,-111.0,-109.0,-55.0,-0.0012697735770724541
523,-111.0,-109.0,-53.0,-0.0011560073441115593
524,-111.0,-109.0,-51.0,-0.0010585382795695111
525,-111.0,-109.0,-49.0,-0.0009742330270956084
526,-111.0,-109.0,-47.0,-0.0009006755228033771
527,-111.0,-109.0,-45.0,-0.0008359853590670201
528,-111.0,-109.0,-43.0,-0.0007786850105378253
529,-111.0,-109.0,-41.0,-0.0007276022411205202
530,-111.0,-109.0,-39.0,-0.0006817979545059444
531,-111.0,-109.0,-37.0,-0.000640512529920513
532,-111.0,-109.0,-35.0,-0.0006031256501731058
533,-111.0,-109.0,-33.0,-0.0005691260239000968
534,-111.0,-109.0,-31.0,-0.0005380883968974862
535,-111.0,-109.0,-29.0,-0.000509655955962144
536,-111.0,-109.0,-27.0,-0.00048352673410733543
537,-111.0,-109.0,-25.0,-0.0004594429836497181
538,-111.0,-109.0,-23.0,-0.0004371827279556241
539,-111.0,-109.0,-21.0,-0.0004165528470541288
540,-111.0,-109.0,-19.0,-0.0003973830797827649
541,-111.0,-109.0,-17.0,-0.00037952015919116844
542,-111.0,-109.0,-15.0,-0.00036282073728396286
543,-111.0,-109.0,-13.0,-0.000347140385061645
544,-111.0,-109.0,-11.0,-0.00033231347603521547
545,-111.0,-109.0,-9.0,-0.0003181194121954396
546,-111.0,-109.0,-7.0,-0.000304269688610765
547,-111.0,-109.0,-5.0,-0.00029062067500711976
548,-111.0,-109.0,-3.0,-0.00027765537071723287
549,-111.0,-109.0,-1.0,-0.0002660459788372833
550,-111.0,-109.0,1.0,-0.00025589820731164795
551,-111.0,-109.0,3.0,-0.00024696076713164906
552,-111.0,-109.0,5.0,-0.00023891216453731864
553,-111.0,-109.0,7.0,-0.00023146718864606314
554,-111.0,-109.0,9.0,-0.00022441780015701115
555,-111.0,-109.0,11.0,-0.00021764276108102165
556,-111.0,-109.0,13.0,-0.00021108918741679153
557,-111.0,-109.0,15.0,-0.0002047431670411052
558,-109.0,-107.0,-105.0,-4.03240417900491
559,-109.0,-107.0,-103.0,-1.3038421398341955
560,-109.0,-107.0,-101.0,-0.6301900555097162
561,-109.0,-107.0,-99.0,-0.35875724820526633
562,-109.0,-107.0,-97.0,-0.22244147985617158
563,-109.0,-107.0,-95.0,-0.14541567894564755
564,-109.0,-107.0,-93.0,-0.09856342131632445
565,-109.0,-107.0,-91.0,-0.06859210675481847
566,-109.0,-107.0,-89.0,-0.04872312747574076
567,-109.0,-107.0,-87.0,-0.03520681767237055
568,-109.0,-107.0,-85.0,-0.025833131869808373
569,-109.0,-107.0,-83.0,-0.019233637728676548
570,-109.0,-107.0,-81.0,-0.01452872962264358
571,-109.0,-107.0,-79.0,-0.011137065148287467
572,-109.0,-107.0,-77.0,-0.008666442904057728
573,-109.0,-107.0,-75.0,-0.006848162262168507
574,-109.0,-107.0,-73.0,-0.005495941837189072
575,-109.0,-107.0,-71.0,-0.004479406317557742
576,-109.0,-107.0,-69.0,-0.00370657366067588
577,-109.0,-107.0,-67.0,-0.0031120844629061173
578,-109.0,-107.0,-65.0,-0.002649186280944113
579,-109.0,-107.0,-63.0,-0.002284219535529153
580,-109.0,-107.0,-61.0,-0.001992793547151199
581,-109.0,-107.0,-59.0,-0.0017571167913414398
582,-109.0,-107.0,-57.0,-0.0015641220654265958
583,-109.0,-107.0,-55.0,-0.001404142884747675
584,-109.0,-107.0,-53.0,-0.0012699743628814542
585,-109.0,-107.0,-51.0,-0.0011562036571374293
586,-109.0,-107.0,-49.0,-0.00105873030592539
587,-109.0,-107.0,-47.0,-0.0009744209346165024
588,-109.0,-107.0,-45.0,-0.0009008594564095668
589,-109.0,-107.0,-43.0,-0.0008361654340878558
590,-109.0,-107.0,-41.0,-0.00077886130312603
591,-109.0,-107.0,-39.0,-0.0007277747745299927
592,-109.0,-107.0,-37.0,-0.0006819666794810747
593,-109.0,-107.0,-35.0,-0.0006406772966607056
594,-109.0,-107.0,-33.0,-0.0006032861681305839
595,-109.0,-107.0,-31.0,-0.0005692818037373246
596,-109.0,-107.0,-29.0,-0.0005382386656564465
597,-109.0,-107.0,-27.0,-0.0005097995305566802
598,-109.0,-107.0,-25.0,-0.00048366182664149465
599,-109.0,-107.0,-23.0,-0.00045956688774750204
600,-109.0,-107.0,-21.0,-0.00043729128131713216
601,-109.0,-107.0,-19.0,-0.00041663944059609423
602,-109.0,-107.0,-17.0,-0.0003974366880700811
603,-109.0,-107.0,-15.0,-0.0003795211673887841
604,-109.0,-107.0,-13.0,-0.00036273176700035714
605,-109.0,-107.0,-11.0,-0.00034688649827895046
606,-109.0,-107.0,-9.0,-0.00033174643171770407
607,-109.0,-107.0,-7.0,-0.00031700142573458726
608,-109.0,-107.0,-5.0,-0.00030249416925026695
609,-109.0,-107.0,-3.0,-0.00028872972704419714
610,-109.0,-107.0,-1.0,-0.0002764144668023355
611,-109.0,-107.0,1.0,-0.00026565708114706203
612,-109.0,-107.0,3.0,-0.0002561899167151972
613,-109.0,-107.0,5.0,-0.0002476720423600434
614,-109.0,-107.0,7.0,-0.00023980144945845439
615,-109.0,-107.0,9.0,-0.00023235780716444887
616,-109.0,-107.0,11.0,-0.0002252123329999304
617,-109.0,-107.0,13.0,-0.0002183082611691388
618,-109.0,-107.0,15.0,-0.00021162990992831983
619,-109.0,-107.0,17.0,-0.00020517832531739832
620,-107.0,-105.0,-103.0,-4.0324044926048925
621,-107.0,-105.0,-101.0,-1.3038424627466871
622,-107.0,-105.0,-99.0,-0.6301903819419392
623,-107.0,-105.0,-97.0,-0.35875757415501663
624,-107.0,-105.0,-95.0,-0.2224418025916004
625,-107.0,-105.0,-93.0,-0.14541599663624183
626,-107.0,-105.0,-91.0,-0.0985637327707603
627,-107.0,-105.0,-89.0,-0.06859241123442433
628,-107.0,-105.0,-87.0,-0.04872342456154388
629,-107.0,-105.0,-85.0,-0.035207107170202284
630,-107.0,-105.0,-83.0,-0.02583341374250167
631,-107.0,-105.0,-81.0,-0.019233912047593005
632,-107.0,-105.0,-79.0,-0.014528996533022573
633,-107.0,-105.0,-77.0,-0.011137324844498406
634,-107.0,-105.0,-75.0,-0.008666695611958986
635,-107.0,-105.0,-73.0,-0.006848408226572421
636,-107.0,-105.0,-71.0,-0.005496181312996222
637,-107.0,-105.0,-69.0,-0.004479639563525359
638,-107.0,-105.0,-67.0,-0.003706800935069976
639,-107.0,-105.0,-65.0,-0.003112306020488953
640,-107.0,-105.0,-63.0,-0.0026494023708911046
641,-107.0,-105.0,-61.0,-0.002284430399967202
642,-107.0,-105.0,-59.0,-0.001992999420075914
643,-107.0,-105.0,-57.0,-0.0017573178977094497
644,-107.0,-105.0,-55.0,-0.001564318620236517
645,-107.0,-105.0,-53.0,-0.0014043350919197353
646,-107.0,-105.0,-51.0,-0.001270162413721302
647,-107.0,-105.0,-49.0,-0.0011563877281208328
648,-107.0,-105.0,-47.0,-0.0010589105554607986
649,-107.0,-105.0,-45.0,-0.0009745974983222279
650,-107.0,-105.0,-43.0,-0.0009010324402660384
651,-107.0,-105.0,-41.0,-0.0008363349045690943
652,-107.0,-105.0,-39.0,-0.0007790272730418234
653,-107.0,-105.0,-37.0,-0.0007279371827633718
654,-107.0,-105.0,-35.0,-0.0006821253619880528
655,-107.0,-105.0,-33.0,-0.0006408319448412969
656,-107.0,-105.0,-31.0,-0.0006034362686609535
657,-107.0,-105.0,-29.0,-0.0005694265505242734
658,-107.0,-105.0,-27.0,-0.0005383768283387866
659,-107.0,-105.0,-25.0,-0.0005099292517660829
660,-107.0,-105.0,-23.0,-0.0004837802946041393
661,-107.0,-105.0,-21.0,-0.00045966977383665036
662,-107.0,-105.0,-19.0,-0.00043737170021599867
663,-107.0,-105.0,-17.0,-0.0004166858779794391
664,-107.0,-105.0,-15.0,-0.0003974286000237616
665,-107.0,-105.0,-13.0,-0.0003794192877113814
666,-107.0,-105.0,-11.0,-0.00036245715320193383
667,-107.0,-105.0,-9.0,-0.0003462825890985684
668,-107.0,-105.0,-7.0,-0.000330561362837916
669,-107.0,-105.0,-5.0,-0.00031512066908438024
670,-107.0,-105.0,-3.0,-0.0003004886308107732
671,-107.0,-105.0,-1.0,-0.0002874079013650919
672,-107.0,-105.0,1.0,-0.00027599003339811787
673,-107.0,-105.0,3.0,-0.00026594951039264104
674,-107.0,-105.0,5.0,-0.00025692432537058503
675,-107.0,-105.0,7.0,-0.00024859429621633573
676,-107.0,-105.0,9.0,-0.0002407257873822885
677,-107.0,-105.0,11.0,-0.00023318181180522791
678,-107.0,-105.0,13.0,-0.00022590132832795394
679,-107.0,-105.0,15.0,-0.0002188666498714395
680,-107.0,-105.0,17.0,-0.000212077810504311
681,-107.0,-105.0,19.0,-0.0002055386459019013
682,-105.0,-103.0,-101.0,-4.032404813183668
683,-105.0,-103.0,-99.0,-1.3038427828812034
684,-105.0,-103.0,-97.0,-0.6301906989126445
685,-105.0,-103.0,-95.0,-0.3587578861430818
686,-105.0,-103.0,-93.0,-0.22244210841630951
687,-105.0,-103.0,-91.0,-0.14541629556818564
688,-105.0,-103.0,-89.0,-0.09856402439878137
689,-105.0,-103.0,-87.0,-0.06859269537073343
690,-105.0,-103.0,-85.0,-0.04872370117400052
691,-105.0,-103.0,-83.0,-0.03520737633396409
692,-105.0,-103.0,-81.0,-0.025833675605513168
693,-105.0,-103.0,-79.0,-0.019234166805981306
694,-105.0,-103.0,-77.0,-0.014529244413597278
695,-105.0,-103.0,-75.0,-0.011137566092350906
696,-105.0,-103.0,-73.0,-0.008666930481723886
697,-105.0,-103.0,-71.0,-0.0068486369763179344
698,-105.0,-103.0,-69.0,-0.0054964041999960925
699,-105.0,-103.0,-67.0,-0.0044798568413690135
700,-105.0,-103.0,-65.0,-0.0037070128517116413
701,-105.0,-103.0,-63.0,-0.0031125128169371685
702,-105.0,-103.0,-61.0,-0.002649604280308117
703,-105.0,-103.0,-59.0,-0.0022846276469911803
704,-105.0,-103.0,-57.0,-0.001993192220202257
705,-105.0,-103.0,-55.0,-0.0017575064565724594
706,-105.0,-103.0,-53.0,-0.0015645031326202777
707,-105.0,-103.0,-51.0,-0.0014045157402951779
708,-105.0,-103.0,-49.0,-0.0012703393660509037
709,-105.0,-103.0,-47.0,-0.0011565611345865819
710,-105.0,-103.0,-45.0,-0.0010590805436439428
711,-105.0,-103.0,-43.0,-0.000974764166178723
712,-105.0,-103.0,-41.0,-0.0009011958459741939
713,-105.0,-103.0,-39.0,-0.0008364950519381201
714,-105.0,-103.0,-37.0,-0.000779184090600675
715,-105.0,-103.0,-35.0,-0.0007280904937976562
716,-105.0,-103.0,-33.0,-0.0006822748414807567
717,-105.0,-103.0,-31.0,-0.0006409770571631918
718,-105.0,-103.0,-29.0,-0.0006035761762653268
719,-105.0,-103.0,-27.0,-0.0005695599773518842
720,-105.0,-103.0,-25.0,-0.0005385018487851709
721,-105.0,-103.0,-23.0,-0.0005100429490283928
722,-105.0,-103.0,-21.0,-0.00048387817203673217
723,-105.0,-103.0,-19.0,-0.0004597446633691146
724,-105.0,-103.0,-17.0,-0.0004374115807208173
725,-105.0,-103.0,-15.0,-0.0004166692313132929
726,-105.0,-103.0,-13.0,-0.0003973141613458145
727,-105.0,-103.0,-11.0,-0.0003791238429874319
728,-105.0,-103.0,-9.0,-0.0003618152132792221
729,-105.0,-103.0,-7.0,-0.0003450270940022343
730,-105.0,-103.0,-5.0,-0.0003285690506714678
731,-105.0,-103.0,-3.0,-0.00031299322407653263
732,-105.0,-103.0,-1.0,-0.0002990807902924983
733,-105.0,-103.0,1.0,-0.0002869459676918887
734,-105.0,-103.0,3.0,-0.0002762836953109863
735,-105.0,-103.0,5.0,-0.0002667090704902234
736,-105.0,-103.0,7.0,-0.0002578822145583859
737,-105.0,-103.0,9.0,-0.00024955506464042695
738,-105.0,-103.0,11.0,-0.00024158169283689836
739,-105.0,-103.0,13.0,-0.00023389633746925126
740,-105.0,-103.0,15.0,-0.0002264790341579663
741,-105.0,-103.0,17.0,-0.00021932861795815814
742,-105.0,-103.0,19.0,-0.000212448062686086
743,-105.0,-103.0,21.0,-0.00020583855660334487
744,-103.0,-101.0,-99.0,-4.032405125202523
745,-103.0,-101.0,-97.0,-1.3038430899533036
746,-103.0,-101.0,-95.0,-0.6301909998681325
747,-103.0,-101.0,-93.0,-0.3587581802623183
748,-103.0,-101.0,-91.0,-0.22244239529664767
749,-103.0,-101.0,-89.0,-0.1454165750290357
750,-103.0,-101.0,-87.0,-0.09856429641392445
751,-103.0,-101.0,-85.0,-0.06859296002005322
752,-103.0,-101.0,-83.0,-0.04872395860908424
753,-103.0,-101.0,-81.0,-0.035207626753620824
754,-103.0,-101.0,-79.0,-0.025833919238399325
755,-103.0,-101.0,-77.0,-0.019234403898322122
756,-103.0,-101.0,-75.0,-0.014529475220565718
757,-103.0,-101.0,-73.0,-0.011137790872069994
758,-103.0,-101.0,-71.0,-0.008667149491147594
759,-103.0,-101.0,-69.0,-0.006848850468450539
760,-103.0,-101.0,-67.0,-0.005496612422055562
761,-103.0,-101.0,-65.0,-0.0044800600336027604
762,-103.0,-101.0,-63.0,-0.003707211246643499
763,-103.0,-101.0,-61.0,-0.0031127066388708102
764,-103.0,-101.0,-59.0,-0.0026497937449403847
765,-103.0,-101.0,-57.0,-0.0022848129609999573
766,-103.0,-101.0,-55.0,-0.001993373580669991
767,-103.0,-101.0,-53.0,-0.0017576840500870966
768,-103.0,-101.0,-51.0,-0.0015646771338577378
769,-103.0,-101.0,-49.0,-0.0014046863098265625
770,-103.0,-101.0,-47.0,-0.0012705066470267042
771,-103.0,-101.0,-45.0,-0.001156725247816539
772,-103.0,-101.0,-43.0,-0.0010592415803987038
773,-103.0,-101.0,-41.0,-0.0009749221777616071
774,-103.0,-101.0,-39.0,-0.0009013508287080974
775,-103.0,-101.0,-37.0,-0.0008366469256208993
776,-103.0,-101.0,-35.0,-0.0007793326675961457
777,-103.0,-101.0,-33.0,-0.0007282354345615645
778,-103.0,-101.0,-31.0,-0.0006824155901172385
779,-103.0,-101.0,-29.0,-0.0006411127468458067
780,-103.0,-101.0,-27.0,-0.000603705487478845
781,-103.0,-101.0,-25.0,-0.0005696809183749624
782,-103.0,-101.0,-23.0,-0.0005386113992996537
783,-103.0,-101.0,-21.0,-0.000510136444102461
784,-103.0,-101.0,-19.0,-0.0004839481559522421
785,-103.0,-101.0,-17.0,-0.00045977859174368627
786,-103.0,-101.0,-15.0,-0.0004373869161597363
787,-103.0,-101.0,-13.0,-0.00041654259502315466
788,-103.0,-101.0,-11.0,-0.0003969977829978641
789,-103.0,-101.0,-9.0,-0.00037844264744574946
790,-103.0,-101.0,-7.0,-0.0003604857209335739
791,-103.0,-101.0,-5.0,-0.0003429164101052401
792,-103.0,-101.0,-3.0,-0.0003263117640443375
793,-103.0,-101.0,-1.0,-0.0003114938256293491
794,-103.0,-101.0,1.0,-0.00029857919384392896
795,-103.0,-101.0,3.0,-0.0002872413708078624
796,-103.0,-101.0,5.0,-0.0002770705316287019
797,-103.0,-101.0,7.0,-0.0002677054110808031
798,-103.0,-101.0,9.0,-0.00025888227211222706
799,-103.0,-101.0,11.0,-0.0002504454224828978
800,-103.0,-101.0,13.0,-0.00024232387474675335
801,-103.0,-101.0,15.0,-0.00023449507233000606
802,-103.0,-101.0,17.0,-0.00022695643123088471
803,-103.0,-101.0,19.0,-0.00021970988568804223
804,-103.0,-101.0,21.0,-0.00021275563407721458
805,-103.0,-101.0,23.0,-0.00020609052337618866
806,-101.0,-99.0,-97.0,-4.032405421966853
807,-101.0,-99.0,-95.0,-1.303843379914501
808,-101.0,-99.0,-93.0,-0.6301912826327116
809,-101.0,-99.0,-91.0,-0.35875845565766173
810,-101.0,-99.0,-89.0,-0.22244266330330265
811,-101.0,-99.0,-87.0,-0.1454168357324946
812,-101.0,-99.0,-85.0,-0.09856454997030667
813,-101.0,-99.0,-83.0,-0.06859320663172813
814,-101.0,-99.0,-81.0,-0.048724198507407
815,-101.0,-99.0,-79.0,-0.035207860186765416
816,-101.0,-99.0,-77.0,-0.025834146462845736
817,-101.0,-99.0,-75.0,-0.01923462517296351
818,-101.0,-99.0,-73.0,-0.014529690802689607
819,-101.0,-99.0,-71.0,-0.011138001014677032
820,-101.0,-99.0,-69.0,-0.008667354441216246
821,-101.0,-99.0,-67.0,-0.006849050465860901
822,-101.0,-99.0,-65.0,-0.005496807698958474
823,-101.0,-99.0,-63.0,-0.004480250814068887
824,-101.0,-99.0,-61.0,-0.0037073977464581534
825,-101.0,-99.0,-59.0,-0.0031128890653571023
826,-101.0,-99.0,-57.0,-0.0026499722966957795
827,-101.0,-99.0,-55.0,-0.002284987827421335
828,-101.0,-99.0,-53.0,-0.0019935449411178155
829,-101.0,-99.0,-51.0,-0.0017578520724969085
830,-101.0,-99.0,-49.0,-0.0015648419725422871
831,-101.0,-99.0,-47.0,-0.0014048481021156217
832,-101.0,-99.0,-45.0,-0.0012706655082528572
833,-101.0,-99.0,-43.0,-0.0011568812639550195
834,-101.0,-99.0,-41.0,-0.001059394797381135
835,-101.0,-99.0,-39.0,-0.0009750725860652766
836,-101.0,-99.0,-37.0,-0.0009014983412080832
837,-101.0,-99.0,-35.0,-0.0008367913457712241
838,-101.0,-99.0,-33.0,-0.000779473643581597
839,-101.0,-99.0,-31.0,-0.0007283723927607733
840,-101.0,-99.0,-29.0,-0.0006825476372786382
841,-101.0,-99.0,-27.0,-0.0006412385231537518
842,-101.0,-99.0,-25.0,-0.0006038229384265036
843,-101.0,-99.0,-23.0,-0.0005697869232247146
844,-101.0,-99.0,-21.0,-0.0005387011265706558
845,-101.0,-99.0,-19.0,-0.0005102021479202745
846,-101.0,-99.0,-17.0,-0.0004839767546524383
847,-101.0,-99.0,-15.0,-0.0004597464849247397
848,-101.0,-99.0,-13.0,-0.0004372484923533815
849,-101.0,-99.0,-11.0,-0.00041620522532999013
850,-101.0,-99.0,-9.0,-0.0003962760945484048
851,-101.0,-99.0,-7.0,-0.00037703539770696237
852,-101.0,-99.0,-5.0,-0.0003582493642086716
853,-101.0,-99.0,-3.0,-0.00034052072272135886
854,-101.0,-99.0,-1.0,-0.00032471481750888376
855,-101.0,-99.0,1.0,-0.00031095022467637554
856,-101.0,-99.0,3.0,-0.0002988768712248336
857,-101.0,-99.0,5.0,-0.0002880577469405801
858,-101.0,-99.0,7.0,-0.00027810832015689145
859,-101.0,-99.0,9.0,-0.00026874779128512223
860,-101.0,-99.0,11.0,-0.0002598097798205811
861,-101.0,-99.0,13.0,-0.0002512174969678399
862,-101.0,-99.0,15.0,-0.0002429454279712414
863,-101.0,-99.0,17.0,-0.00023498931009151292
864,-101.0,-99.0,19.0,-0.00022734982759041802
865,-101.0,-99.0,21.0,-0.0002200260023503646
866,-101.0,-99.0,23.0,-0.00021301347233495735
867,-101.0,-99.0,25.0,-0.0002063047161919903
868,-99.0,-97.0,-95.0,-4.032405701183555
869,-99.0,-97.0,-93.0,-1.3038436517916028
870,-99.0,-97.0,-91.0,-0.6301915471584096
871,-99.0,-97.0,-89.0,-0.35875871292395567
872,-99.0,-97.0,-87.0,-0.2224429134717406
873,-99.0,-97.0,-85.0,-0.14541707900988138
874,-99.0,-97.0,-83.0,-0.0985647865915395
875,-99.0,-97.0,-81.0,-0.06859343684773306
876,-99.0,-97.0,-79.0,-0.048724422576727655
877,-99.0,-97.0,-77.0,-0.03520807836976919
878,-99.0,-97.0,-75.0,-0.025834359017800665
879,-99.0,-97.0,-73.0,-0.019234832353449166
880,-99.0,-97.0,-71.0,-0.014529892855954296
881,-99.0,-97.0,-69.0,-0.011138198180657116
882,-99.0,-97.0,-67.0,-0.00866754695200933
883,-99.0,-97.0,-65.0,-0.006849238545494379
884,-99.0,-97.0,-63.0,-0.005496991563329327
885,-99.0,-97.0,-61.0,-0.004480430670949741
886,-99.0,-97.0,-59.0,-0.0037075737954732485
887,-99.0,-97.0,-57.0,-0.003113061497828043
888,-99.0,-97.0,-55.0,-0.0026501412952421102
889,-99.0,-97.0,-53.0,-0.0022851535651724625
890,-99.0,-97.0,-51.0,-0.0019937075803469345
891,-99.0,-97.0,-49.0,-0.001758011762418632
892,-99.0,-97.0,-47.0,-0.0015649988459158493
893,-99.0,-97.0,-45.0,-0.0014050022701511504
894,-99.0,-97.0,-43.0,-0.0012708170531111757
895,-99.0,-97.0,-41.0,-0.001157030227833051
896,-99.0,-97.0,-39.0,-0.0010595411667423046
897,-99.0,-97.0,-37.0,-0.0009752162689377272
898,-99.0,-97.0,-35.0,-0.0009016391345171536
899,-99.0,-97.0,-33.0,-0.0008369288881908306
900,-99.0,-97.0,-31.0,-0.0007796073469882106
901,-99.0,-97.0,-29.0,-0.0007285013412508881
902,-99.0,-97.0,-27.0,-0.0006826704351216399
903,-99.0,-97.0,-25.0,-0.0006413530580239302
904,-99.0,-97.0,-23.0,-0.0006039259944117803
905,-99.0,-97.0,-21.0,-0.0005698735067952744
906,-99.0,-97.0,-19.0,-0.0005387632025783268
907,-99.0,-97.0,-17.0,-0.0005102260871183047
908,-99.0,-97.0,-15.0,-0.00048393785273344314
909,-99.0,-97.0,-13.0,-0.0004595967772640236
910,-99.0,-97.0,-11.0,-0.0004368901724625951
911,-99.0,-97.0,-9.0,-0.0004154418542839794
912,-99.0,-97.0,-7.0,-0.0003947871919472157
913,-99.0,-97.0,-5.0,-0.0003746656098228725
914,-99.0,-97.0,-3.0,-0.0003557060991800781
915,-99.0,-97.0,-1.0,-0.00033881980360492975
916,-99.0,-97.0,1.0,-0.000324126718363113
917,-99.0,-97.0,3.0,-0.0003112507694645744
918,-99.0,-97.0,5.0,-0.0002997252263286874
919,-99.0,-97.0,7.0,-0.0002891401940720451
920,-99.0,-97.0,9.0,-0.0002791962603255014
921,-99.0,-97.0,11.0,-0.0002697153162564067
922,-99.0,-97.0,13.0,-0.0002606141133533815
923,-99.0,-97.0,15.0,-0.00025186375155273645
924,-99.0,-97.0,17.0,-0.00024345798185560798
925,-99.0,-97.0,19.0,-0.00023539598870574857
926,-99.0,-97.0,21.0,-0.00022767539723514418
927,-99.0,-97.0,23.0,-0.00022029043482636387
928,-99.0,-97.0,25.0,-0.0002132321463416166
929,-99.0,-97.0,27.0,-0.000206489209029272
930,-97.0,-95.0,-93.0,-4.032405962705168
931,-97.0,-95.0,-91.0,-1.3038439060797204
932,-97.0,-95.0,-89.0,-0.6301917943809539
933,-97.0,-95.0,-87.0,-0.3587589532930754
934,-97.0,-95.0,-85.0,-0.22244314722673908
935,-97.0,-95.0,-83.0,-0.14541730640525158
936,-97.0,-95.0,-81.0,-0.09856500788865175
937,-97.0,-95.0,-79.0,-0.06859365230913739
938,-97.0,-95.0,-77.0,-0.04872463246232364
939,-97.0,-95.0,-75.0,-0.035208282934305835
940,-97.0,-95.0,-73.0,-0.02583455850932008
941,-97.0,-95.0,-71.0,-0.01923502701239352
942,-97.0,-95.0,-69.0,-0.014530082914730569
943,-97.0,-95.0,-67.0,-0.011138383863506962
944,-97.0,-95.0,-65.0,-0.008667728475066985
945,-97.0,-95.0,-63.0,-0.00684941611693788
946,-97.0,-95.0,-61.0,-0.005497165383541593
947,-97.0,-95.0,-59.0,-0.004480600932608686
948,-97.0,-95.0,-57.0,-0.003707740683481217
949,-97.0,-95.0,-55.0,-0.0031132251889731677
950,-97.0,-95.0,-53.0,-0.0026503019574519726
951,-97.0,-95.0,-51.0,-0.002285311356171958
952,-97.0,-95.0,-49.0,-0.0019938626454603925
953,-97.0,-95.0,-47.0,-0.0017581642311526036
954,-97.0,-95.0,-45.0,-0.0015651488268100394
955,-97.0,-95.0,-43.0,-0.0014051498431714333
956,-97.0,-95.0,-41.0,-0.0012709622585509242
957,-97.0,-95.0,-39.0,-0.0011571730502423667
958,-97.0,-95.0,-37.0,-0.0010596815117462043
959,-97.0,-95.0,-35.0,-0.0009753539298138977
960,-97.0,-95.0,-33.0,-0.0009017737438643467
961,-97.0,-95.0,-31.0,-0.0008370598475167662
962,-97.0,-95.0,-29.0,-0.0007797337227328713
963,-97.0,-95.0,-27.0,-0.0007286217077912098
964,-97.0,-95.0,-25.0,-0.0006827826294631238
965,-97.0,-95.0,-23.0,-0.0006414537772137865
966,-97.0,-95.0,-21.0,-0.0006040100911308202
967,-97.0,-95.0,-19.0,-0.0005699326622287948
968,-97.0,-95.0,-17.0,-0.0005387832350758834
969,-97.0,-95.0,-15.0,-0.0005101811526231452
970,-97.0,-95.0,-13.0,-0.0004837775136678074
971,-97.0,-95.0,-11.0,-0.0004592177154879827
972,-97.0,-95.0,-9.0,-0.00043608405579474707
973,-97.0,-95.0,-7.0,-0.00041386734442937223
974,-97.0,-95.0,-5.0,-0.0003922758069912734
975,-97.0,-95.0,-3.0,-0.00037196499711120157
976,-97.0,-95.0,-1.0,-0.0003538943768907274
977,-97.0,-95.0,1.0,-0.00033818460090239214
978,-97.0,-95.0,3.0,-0.00032443082932402667
979,-97.0,-95.0,5.0,-0.00031213376185917907
