,A,M,N,V/I
527,-111.0,-47.0,-45.0,0.0008430508043227522
528,-111.0,-45.0,-43.0,0.0007856024937872956
529,-111.0,-43.0,-41.0,0.0007343790286274167
530,-111.0,-41.0,-39.0,0.000688442939156049
531,-111.0,-39.0,-37.0,0.0006470369582956756
532,-111.0,-37.0,-35.0,0.000609544139689229
533,-111.0,-35.0,-33.0,0.0005754579941392099
534,-111.0,-33.0,-31.0,0.0005443601002835807
535,-111.0,-31.0,-29.0,0.0005159033937621807
536,-111.0,-29.0,-27.0,0.0004897999217857024
537,-111.0,-27.0,-25.0,0.0004658123682957094
538,-111.0,-25.0,-23.0,0.00044374925362633197
539,-111.0,-23.0,-21.0,0.0004234646734793922
540,-111.0,-21.0,-19.0,0.00040486540084088557
541,-111.0,-19.0,-17.0,0.0003879326114943765
542,-111.0,-17.0,-15.0,0.00037277565237969074
543,-111.0,-15.0,-13.0,0.0003597564045653562
544,-111.0,-13.0,-11.0,0.0003497489570941925
545,-111.0,-11.0,-9.0,0.00034449559138105545
546,-111.0,-9.0,-7.0,0.00034592007656181895
547,-111.0,-7.0,-5.0,0.0003497274195012074
548,-111.0,-5.0,-3.0,0.0003383539191797614
549,-111.0,-3.0,-1.0,0.0003069028381224269
550,-111.0,-1.0,1.0,0.0002714815358670769
551,-111.0,1.0,3.0,0.0002423918448876284
552,-111.0,3.0,5.0,0.00022195603766904208
553,-111.0,5.0,7.0,0.00020939002003375964
554,-111.0,7.0,9.0,0.00020256905892947555
555,-111.0,9.0,11.0,0.00019896169832982723
556,-111.0,11.0,13.0,0.00019653502272375806
557,-111.0,13.0,15.0,0.00019413190144551389
558,-109.0,-107.0,-105.0,4.032417971579523
559,-109.0,-105.0,-103.0,1.3038556423316845
560,-109.0,-103.0,-101.0,0.6302032552748875
561,-109.0,-101.0,-99.0,0.35877014011325725
562,-109.0,-99.0,-97.0,0.22245406389267064
563,-109.0,-97.0,-95.0,0.14542795850526113
564,-109.0,-95.0,-93.0,0.09857540200959236
565,-109.0,-93.0,-91.0,0.06860379557465562
566,-109.0,-91.0,-89.0,0.0487345322176318
567,-109.0,-89.0,-87.0,0.03521794653366023
568,-109.0,-87.0,-85.0,0.025843993175353935
569,-109.0,-85.0,-83.0,0.01924423974559665
570,-109.0,-83.0,-81.0,0.014539080437820151
571,-109.0,-81.0,-79.0,0.011147172589987195
572,-109.0,-79.0,-77.0,0.008676314494502776
573,-109.0,-77.0,-75.0,0.006857805191772419
574,-109.0,-75.0,-73.0,0.0055053629539492804
575,-109.0,-73.0,-71.0,0.004488612127096524
576,-109.0,-71.0,-69.0,0.0037155703338882934
577,-109.0,-69.0,-67.0,0.00312087784927248
578,-109.0,-67.0,-65.0,0.002657781926426808
579,-109.0,-65.0,-63.0,0.0022926227046968367
580,-109.0,-63.0,-61.0,0.0020010092498412915
581,-109.0,-61.0,-59.0,0.001765149814854601
582,-109.0,-59.0,-57.0,0.0015719770140265737
583,-109.0,-57.0,-55.0,0.0014118242291985689
584,-109.0,-55.0,-53.0,0.0012774865040001346
585,-109.0,-53.0,-51.0,0.001163551009012706
586,-109.0,-51.0,-49.0,0.0010659174067447763
587,-109.0,-49.0,-47.0,0.0009814525962122574
588,-109.0,-47.0,-45.0,0.0009077409680591092
589,-109.0,-45.0,-43.0,0.0008429028423164904
590,-109.0,-43.0,-41.0,0.0007854617980447218
591,-109.0,-41.0,-39.0,0.0007342472257706248
592,-109.0,-39.0,-37.0,0.0006883223828811069
593,-109.0,-37.0,-35.0,0.0006469310194366362
594,-109.0,-35.0,-33.0,0.0006094576204122189
595,-109.0,-33.0,-31.0,0.0005753977272861914
596,-109.0,-31.0,-29.0,0.0005443358346975229
597,-109.0,-29.0,-27.0,0.000515929143640511
598,-109.0,-27.0,-25.0,0.0004898961187533267
599,-109.0,-25.0,-23.0,0.000466009509320426
600,-109.0,-23.0,-21.0,0.00044409455438088746
601,-109.0,-21.0,-19.0,0.0004240351681122495
602,-109.0,-19.0,-17.0,0.00040579553208597297
603,-109.0,-17.0,-15.0,0.0003894750742868963
604,-109.0,-15.0,-13.0,0.000375436756787674
605,-109.0,-13.0,-11.0,0.00036457586612062207
606,-109.0,-11.0,-9.0,0.0003586896552208313
607,-109.0,-9.0,-7.0,0.00035976980014649357
608,-109.0,-7.0,-5.0,0.00036337643310485265
609,-109.0,-5.0,-3.0,0.0003513192234696483
610,-109.0,-3.0,-1.0,0.0003185122300023765
611,-109.0,-1.0,1.0,0.00028162930739271223
612,-109.0,1.0,3.0,0.0002513292850676273
613,-109.0,3.0,5.0,0.0002300046402633725
614,-109.0,5.0,7.0,0.00021683499592501515
615,-109.0,7.0,9.0,0.00020961844741852753
616,-109.0,9.0,11.0,0.00020573673740581673
617,-109.0,11.0,13.0,0.00020308859638798818
618,-109.0,13.0,15.0,0.00020047792182120022
619,-109.0,15.0,17.0,0.00019743606604080526
620,-107.0,-105.0,-103.0,4.032417681502399
621,-107.0,-103.0,-101.0,1.3038553395993668
622,-107.0,-101.0,-99.0,0.6302029474177071
623,-107.0,-99.0,-97.0,0.3587698322417654
624,-107.0,-97.0,-95.0,0.22245375941578516
625,-107.0,-95.0,-93.0,0.14542765963891546
626,-107.0,-93.0,-91.0,0.0985751101361616
627,-107.0,-91.0,-89.0,0.06860351149670951
628,-107.0,-89.0,-87.0,0.048734256337030435
629,-107.0,-87.0,-85.0,0.03521767897791611
630,-107.0,-85.0,-83.0,0.025843733886728476
631,-107.0,-83.0,-81.0,0.01924398854385312
632,-107.0,-81.0,-79.0,0.014538837064343307
633,-107.0,-79.0,-77.0,0.011146936738732516
634,-107.0,-77.0,-75.0,0.00867608583366164
635,-107.0,-75.0,-73.0,0.006857583378928715
636,-107.0,-73.0,-71.0,0.005505147646727854
637,-107.0,-71.0,-69.0,0.004488402990770156
638,-107.0,-69.0,-67.0,0.0037153670470422423
639,-107.0,-67.0,-65.0,0.0031206801083888125
640,-107.0,-65.0,-63.0,0.002657589450111797
641,-107.0,-63.0,-61.0,0.0022924352382192453
642,-107.0,-61.0,-59.0,0.00200082657066436
643,-107.0,-59.0,-57.0,0.0017649717399414178
644,-107.0,-57.0,-55.0,0.0015718034098774897
645,-107.0,-55.0,-53.0,0.0014116550258663554
646,-107.0,-53.0,-51.0,0.001277321714756731
647,-107.0,-51.0,-49.0,0.0011633907579568156
648,-107.0,-49.0,-47.0,0.001065761967521145
649,-107.0,-47.0,-45.0,0.0009813024462660448
650,-107.0,-45.0,-43.0,0.0009075968646382014
651,-107.0,-43.0,-41.0,0.0008427659290065476
652,-107.0,-41.0,-39.0,0.0007853337543666621
653,-107.0,-39.0,-37.0,0.0007341304779300249
654,-107.0,-37.0,-35.0,0.0006882204022570053
655,-107.0,-35.0,-33.0,0.0006468487489423407
656,-107.0,-33.0,-31.0,0.0006094020916794507
657,-107.0,-31.0,-29.0,0.0005753789727784009
658,-107.0,-29.0,-27.0,0.0005443682787402773
659,-107.0,-27.0,-25.0,0.0005160338226685122
660,-107.0,-25.0,-23.0,0.0004901044482144186
661,-107.0,-23.0,-21.0,0.00046637016081125734
662,-107.0,-21.0,-19.0,0.00044468700883328743
663,-107.0,-19.0,-17.0,0.0004249982846119861
664,-107.0,-17.0,-15.0,0.0004073905949681933
665,-107.0,-15.0,-13.0,0.000392226157176101
666,-107.0,-13.0,-11.0,0.00038042113484202875
667,-107.0,-11.0,-9.0,0.0003738297217820777
668,-107.0,-9.0,-7.0,0.0003745148061296104
669,-107.0,-7.0,-5.0,0.00037788368958917296
670,-107.0,-5.0,-3.0,0.0003650836656757181
671,-107.0,-3.0,-1.0,0.0003308274902442381
672,-107.0,-1.0,1.0,0.0002923866930479857
673,-107.0,1.0,3.0,0.0002607964494994921
674,-107.0,3.0,5.0,0.0002385225146185263
675,-107.0,5.0,7.0,0.00022470558882660419
676,-107.0,7.0,9.0,0.00021706208971253305
677,-107.0,9.0,11.0,0.0002128822115703352
678,-107.0,11.0,13.0,0.00020999266821877978
679,-107.0,13.0,15.0,0.00020715627306201918
680,-107.0,15.0,17.0,0.00020388765065172676
681,-107.0,17.0,19.0,0.00020011177215253396
682,-105.0,-103.0,-101.0,4.032417369457573
683,-105.0,-101.0,-99.0,1.303855028222455
684,-105.0,-99.0,-97.0,0.630202640028688
685,-105.0,-97.0,-95.0,0.3587695309792014
686,-105.0,-95.0,-93.0,0.22245346559427404
687,-105.0,-93.0,-91.0,0.14542737400164313
688,-105.0,-91.0,-89.0,0.09857483303304548
689,-105.0,-89.0,-87.0,0.06860324300991089
690,-105.0,-87.0,-85.0,0.04873399636925771
691,-105.0,-85.0,-83.0,0.03521742731442909
692,-105.0,-83.0,-81.0,0.025843490238761785
693,-105.0,-81.0,-79.0,0.01924375257891374
694,-105.0,-79.0,-77.0,0.014538608427256683
695,-105.0,-77.0,-75.0,0.01114671506620106
696,-105.0,-75.0,-73.0,0.00867587076431528
697,-105.0,-73.0,-71.0,0.006857374560304053
698,-105.0,-71.0,-69.0,0.005504944740241019
699,-105.0,-69.0,-67.0,0.004488205675497625
700,-105.0,-67.0,-65.0,0.0037151750229698355
701,-105.0,-65.0,-63.0,0.0031204930997096453
702,-105.0,-63.0,-61.0,0.0026574072091431478
703,-105.0,-61.0,-59.0,0.0022922575505556486
704,-105.0,-59.0,-57.0,0.002000653262307882
705,-105.0,-57.0,-55.0,0.0017648026873504224
706,-105.0,-55.0,-53.0,0.001571638554183137
707,-105.0,-53.0,-51.0,0.0014114943929551642
708,-105.0,-51.0,-49.0,0.001277165443557285
709,-105.0,-49.0,-47.0,0.001163239140181179
710,-105.0,-47.0,-45.0,0.0010656155034046155
711,-105.0,-45.0,-43.0,0.0009811619226943909
712,-105.0,-43.0,-41.0,0.0009074634647034917
713,-105.0,-41.0,-39.0,0.000842641385893933
714,-105.0,-39.0,-37.0,0.0007852205682084765
715,-105.0,-37.0,-35.0,0.0007340322230323243
716,-105.0,-35.0,-33.0,0.0006881421660890966
717,-105.0,-33.0,-31.0,0.0006467977678597941
718,-105.0,-31.0,-29.0,0.000609388690915081
719,-105.0,-29.0,-27.0,0.0005754180009257641
720,-105.0,-27.0,-25.0,0.0005444813992412159
721,-105.0,-25.0,-23.0,0.0005162534053763622
722,-105.0,-23.0,-21.0,0.0004904806815787463
723,-105.0,-21.0,-19.0,0.00046698508245393913
724,-105.0,-19.0,-17.0,0.00044568410684854565
725,-105.0,-17.0,-15.0,0.0004266478729238708
726,-105.0,-15.0,-13.0,0.0004102354694884812
727,-105.0,-13.0,-11.0,0.0003973832693514763
728,-105.0,-11.0,-9.0,0.00039000428588544314
729,-105.0,-9.0,-7.0,0.00039023603239026275
730,-105.0,-7.0,-5.0,0.0003933243833427087
731,-105.0,-5.0,-3.0,0.00037971570394932513
732,-105.0,-3.0,-1.0,0.00034390821968991944
733,-105.0,-1.0,1.0,0.0003038045610149597
734,-105.0,1.0,3.0,0.0002708369725049689
735,-105.0,3.0,5.0,0.0002475476996405823
736,-105.0,5.0,7.0,0.00023303561798085348
737,-105.0,7.0,9.0,0.00022493059854658028
738,-105.0,9.0,11.0,0.0002204261871473958
739,-105.0,11.0,13.0,0.00021727315169605375
740,-105.0,13.0,15.0,0.00021419095151853362
741,-105.0,15.0,17.0,0.00021067649001885527
742,-105.0,17.0,19.0,0.00020665093675494364
743,-105.0,19.0,21.0,0.00020220566916843985
744,-103.0,-101.0,-99.0,4.032417058524919
745,-103.0,-99.0,-97.0,1.303854723997247
746,-103.0,-97.0,-95.0,0.630202343748764
747,-103.0,-95.0,-93.0,0.3587692433210463
748,-103.0,-93.0,-91.0,0.222453186849767
749,-103.0,-91.0,-89.0,0.14542710420244975
750,-103.0,-89.0,-87.0,0.09857457203795883
751,-103.0,-87.0,-85.0,0.06860299056599062
752,-103.0,-85.0,-83.0,0.048733752154465515
753,-103.0,-83.0,-81.0,0.03521719096721271
754,-103.0,-81.0,-79.0,0.0258432613784456
755,-103.0,-79.0,-77.0,0.01924353081964071
756,-103.0,-77.0,-75.0,0.014538393387447432
757,-103.0,-75.0,-73.0,0.0111465063749423
758,-103.0,-73.0,-71.0,0.008675668065710004
759,-103.0,-71.0,-69.0,0.006857177516562861
760,-103.0,-69.0,-67.0,0.005504753034124704
761,-103.0,-67.0,-65.0,0.004488019012627208
762,-103.0,-65.0,-63.0,0.003714993134484118
763,-103.0,-63.0,-61.0,0.0031203157457721994
764,-103.0,-61.0,-59.0,0.002657234183872585
765,-103.0,-59.0,-57.0,0.002292088689096805
766,-103.0,-57.0,-55.0,0.00200048845098022
767,-103.0,-55.0,-53.0,0.0017646418781353188
768,-103.0,-53.0,-51.0,0.001571481785280264
769,-103.0,-51.0,-49.0,0.001411341817801559
770,-103.0,-49.0,-47.0,0.001277017371645501
771,-103.0,-47.0,-45.0,0.0011630960943472546
772,-103.0,-45.0,-43.0,0.0010654783001596106
773,-103.0,-43.0,-41.0,0.0009810317849080208
774,-103.0,-41.0,-39.0,0.0009073421799300069
775,-103.0,-39.0,-37.0,0.0008425315295459215
776,-103.0,-37.0,-35.0,0.0007851258198353431
777,-103.0,-35.0,-33.0,0.0007339578184059961
778,-103.0,-33.0,-31.0,0.0006880955521773591
779,-103.0,-31.0,-29.0,0.000646789571812946
780,-103.0,-29.0,-27.0,0.0006094341998392067
781,-103.0,-27.0,-25.0,0.0005755395278079292
782,-103.0,-25.0,-23.0,0.0005447123051331403
783,-103.0,-23.0,-21.0,0.0005166454585704069
784,-103.0,-21.0,-19.0,0.0004911185911215567
785,-103.0,-19.0,-17.0,0.00046801718949684296
786,-103.0,-17.0,-15.0,0.00044739022233139525
787,-103.0,-15.0,-13.0,0.0004295905394559596
788,-103.0,-13.0,-11.0,0.0004155735877098589
789,-103.0,-11.0,-9.0,0.00040731291559365293
790,-103.0,-9.0,-7.0,0.00040702415166725056
791,-103.0,-7.0,-5.0,0.0004097824266734752
792,-103.0,-5.0,-3.0,0.0003952915305442603
793,-103.0,-3.0,-1.0,0.0003578206534739538
794,-103.0,-1.0,1.0,0.0003159393836155693
795,-103.0,1.0,3.0,0.0002814992448858713
796,-103.0,3.0,5.0,0.0002571223244613452
797,-103.0,5.0,7.0,0.00024186247391269101
798,-103.0,7.0,9.0,0.0002332577484645392
799,-103.0,9.0,11.0,0.0002283995589509244
800,-103.0,11.0,13.0,0.00022495850706370085
801,-103.0,13.0,15.0,0.00022160825482981858
802,-103.0,15.0,17.0,0.00021782690621866344
803,-103.0,17.0,19.0,0.0002135314920270158
804,-103.0,19.0,21.0,0.00020881517525118097
805,-103.0,21.0,23.0,0.00020381404317608605
806,-101.0,-99.0,-97.0,4.032416759246466
807,-101.0,-97.0,-95.0,1.303854433833935
808,-101.0,-95.0,-93.0,0.6302020629268605
809,-101.0,-93.0,-91.0,0.35876897181543765
810,-101.0,-91.0,-89.0,0.2224529244700617
811,-101.0,-89.0,-87.0,0.1454268506530701
812,-101.0,-87.0,-85.0,0.09857432695986185
813,-101.0,-85.0,-83.0,0.0686027535654345
814,-101.0,-83.0,-81.0,0.04873352282267612
815,-101.0,-81.0,-79.0,0.0352169688936671
816,-101.0,-79.0,-77.0,0.025843046159717914
817,-101.0,-77.0,-75.0,0.019243322065203836
818,-101.0,-75.0,-73.0,0.014538190723438024
819,-101.0,-73.0,-71.0,0.011146309446632405
820,-101.0,-71.0,-69.0,0.008675476539259916
821,-101.0,-69.0,-67.0,0.006856991080519681
822,-101.0,-67.0,-65.0,0.005504571401080009
823,-101.0,-65.0,-63.0,0.004487841921443379
824,-101.0,-63.0,-61.0,0.0037148203535448884
825,-101.0,-61.0,-59.0,0.0031201470778030108
826,-101.0,-59.0,-57.0,0.0026570694730372324
827,-101.0,-57.0,-55.0,0.0022919278313101865
828,-101.0,-55.0,-53.0,0.002000331408718213
829,-101.0,-53.0,-51.0,0.0017644887015096228
830,-101.0,-51.0,-49.0,0.0015713326418327345
831,-101.0,-49.0,-47.0,0.0014111970344453592
832,-101.0,-47.0,-45.0,0.0012768774935574198
833,-101.0,-45.0,-43.0,0.0011629619675774458
834,-101.0,-43.0,-41.0,0.0010653511875451174
835,-101.0,-41.0,-39.0,0.0009809135289835166
836,-101.0,-39.0,-37.0,0.0009072354326331196
837,-101.0,-37.0,-35.0,0.0008424400778600967
838,-101.0,-35.0,-33.0,0.0007850550514405773
839,-101.0,-33.0,-31.0,0.0007339153966216851
840,-101.0,-31.0,-29.0,0.0006880924150843779
841,-101.0,-29.0,-27.0,0.0006468414592061683
842,-101.0,-27.0,-25.0,0.0006095640969118118
843,-101.0,-25.0,-23.0,0.0005757818242084489
844,-101.0,-23.0,-21.0,0.0005451204137675997
845,-101.0,-21.0,-19.0,0.0005173068792717755
846,-101.0,-19.0,-17.0,0.0004921867537053988
847,-101.0,-17.0,-15.0,0.0004697818979153452
848,-101.0,-15.0,-13.0,0.00045043486059254123
849,-101.0,-13.0,-11.0,0.00043511839973514946
850,-101.0,-11.0,-9.0,0.00042586805114576756
851,-101.0,-9.0,-7.0,0.0004249810781794261
852,-101.0,-7.0,-5.0,0.00042735173750180905
853,-101.0,-5.0,-3.0,0.0004118961766051629
854,-101.0,-3.0,-1.0,0.00037263859188894216
855,-101.0,-1.0,1.0,0.00032885401540098946
856,-101.0,1.0,3.0,0.0002928370679219378
857,-101.0,3.0,5.0,0.0002672931636405057
858,-101.0,5.0,7.0,0.00025122759446058983
859,-101.0,7.0,9.0,0.00024208088743311526
860,-101.0,9.0,11.0,0.00023683640858025365
861,-101.0,11.0,13.0,0.0002330800547998453
862,-101.0,13.0,15.0,0.00022943705724656586
863,-101.0,15.0,17.0,0.00022536554731778478
864,-101.0,17.0,19.0,0.00022077803756985828
865,-101.0,19.0,21.0,0.00021576942686200862
866,-101.0,21.0,23.0,0.00021047915387711197
867,-101.0,23.0,25.0,0.00020503630029822077
868,-99.0,-97.0,-95.0,4.032416475886287
869,-99.0,-95.0,-93.0,1.30385416020865
870,-99.0,-93.0,-91.0,0.6302017987904875
871,-99.0,-91.0,-89.0,0.3587687168244208
872,-99.0,-89.0,-87.0,0.22245267822387815
873,-99.0,-87.0,-85.0,0.14542661272204976
874,-99.0,-85.0,-83.0,0.09857409690401303
875,-99.0,-83.0,-81.0,0.06860253094699725
876,-99.0,-81.0,-79.0,0.048733307214308685
877,-99.0,-79.0,-77.0,0.035216759883637594
878,-99.0,-77.0,-75.0,0.025842843355086062
879,-99.0,-75.0,-73.0,0.019243125093711927
880,-99.0,-73.0,-71.0,0.01453799923464498
881,-99.0,-71.0,-69.0,0.011146123112720702
882,-99.0,-69.0,-67.0,0.008675295055875026
883,-99.0,-67.0,-65.0,0.006856814167982436
884,-99.0,-65.0,-63.0,0.005504398806332966
885,-99.0,-63.0,-61.0,0.004487673421155622
886,-99.0,-61.0,-59.0,0.003714655758904062
887,-99.0,-59.0,-57.0,0.003119986241698555
888,-99.0,-57.0,-55.0,0.002656912300584631
889,-99.0,-55.0,-53.0,0.0022917742950217326
890,-99.0,-53.0,-51.0,0.0020001815701305298
891,-99.0,-51.0,-49.0,0.0017643427417873558
892,-99.0,-49.0,-47.0,0.0015711909048720246
893,-99.0,-47.0,-45.0,0.0014110600874201844
894,-99.0,-45.0,-43.0,0.0012767462118752834
895,-99.0,-43.0,-41.0,0.001162837654119002
896,-99.0,-41.0,-39.0,0.001065235740299375
897,-99.0,-39.0,-37.0,0.000980809677490313
898,-99.0,-37.0,-35.0,0.0009071470732969558
899,-99.0,-35.0,-33.0,0.0008423727536302043
900,-99.0,-33.0,-31.0,0.0007850166474425088
901,-99.0,-31.0,-29.0,0.0007339171705665129
902,-99.0,-29.0,-27.0,0.0006881505733310547
903,-99.0,-27.0,-25.0,0.0006469796816390601
904,-99.0,-25.0,-23.0,0.0006098178394102378
905,-99.0,-23.0,-21.0,0.0005762062104216585
906,-99.0,-21.0,-19.0,0.0005458058579221568
907,-99.0,-19.0,-17.0,0.000518412146973235
908,-99.0,-17.0,-15.0,0.0004940121676430438
909,-99.0,-15.0,-13.0,0.00047293285316389946
910,-99.0,-13.0,-11.0,0.0004561616667585408
911,-99.0,-11.0,-9.0,0.0004457971819273529
912,-99.0,-9.0,-7.0,0.0004442217750208685
913,-99.0,-7.0,-5.0,0.0004461377710000998
914,-99.0,-5.0,-3.0,0.0004296248180924757
915,-99.0,-3.0,-1.0,0.00038844449710141726
916,-99.0,-1.0,1.0,0.0003426186082334977
917,-99.0,1.0,3.0,0.00030491042137347976
918,-99.0,3.0,5.0,0.0002781122879247592
919,-99.0,5.0,7.0,0.0002611770212442785
920,-99.0,7.0,9.0,0.0002514414163048845
921,-99.0,9.0,11.0,0.00024577442004479477
922,-99.0,11.0,13.0,0.00024167233765258651
923,-99.0,13.0,15.0,0.00023770912624316437
924,-99.0,15.0,17.0,0.00023332166519751327
925,-99.0,17.0,19.0,0.00022841752007095317
926,-99.0,19.0,21.0,0.00022309325210206205
927,-99.0,21.0,23.0,0.00021749168389251922
928,-99.0,23.0,25.0,0.00021174505644118782
929,-99.0,25.0,27.0,0.0002059586385679303
930,-97.0,-95.0,-93.0,4.032416209600601
931,-97.0,-93.0,-91.0,1.3038539034236807
932,-97.0,-91.0,-89.0,0.6302015510588748
933,-97.0,-89.0,-87.0,0.3587684776760932
934,-97.0,-87.0,-85.0,0.222452447183909
935,-97.0,-85.0,-83.0,0.1454263893223549
936,-97.0,-83.0,-81.0,0.0985738806908037
937,-97.0,-81.0,-79.0,0.06860232148531409
938,-97.0,-79.0,-77.0,0.04873310409059606
939,-97.0,-77.0,-75.0,0.03521656270705459
940,-97.0,-75.0,-73.0,0.025842651758063426
941,-97.0,-73.0,-71.0,0.01924293873213985
942,-97.0,-71.0,-69.0,0.014537817788017882
943,-97.0,-69.0,-67.0,0.011145946284522812
944,-97.0,-67.0,-65.0,0.008675122574497388
945,-97.0,-65.0,-63.0,0.006856645788498018
946,-97.0,-63.0,-61.0,0.005504234313535208
947,-97.0,-61.0,-59.0,0.004487512634380554
948,-97.0,-59.0,-57.0,0.0037144985393437607
949,-97.0,-57.0,-55.0,0.0031198325031705637
950,-97.0,-55.0,-53.0,0.0026567620250913804
951,-97.0,-53.0,-51.0,0.0022916275549560577
952,-97.0,-51.0,-49.0,0.0020000385597156584
953,-97.0,-49.0,-47.0,0.0017642038213748074
954,-97.0,-47.0,-45.0,0.0015710566631848832
955,-97.0,-45.0,-43.0,0.0014109314289152582
956,-97.0,-43.0,-41.0,0.0012766244793971267
957,-97.0,-41.0,-39.0,0.0011627248013901213
958,-97.0,-39.0,-37.0,0.0010651345752948904
959,-97.0,-37.0,-35.0,0.0009807242077175295
960,-97.0,-35.0,-33.0,0.0009070829999565273
961,-97.0,-33.0,-31.0,0.0008423381886451288
962,-97.0,-31.0,-29.0,0.0007850231763038354
963,-97.0,-29.0,-27.0,0.0007339814794603029
964,-97.0,-27.0,-25.0,0.0006882970587367698
965,-97.0,-25.0,-23.0,0.0006472449030223877
966,-97.0,-23.0,-21.0,0.0006102586980381644
967,-97.0,-21.0,-19.0,0.0005769161621391045
968,-97.0,-19.0,-17.0,0.0005469492624332571
969,-97.0,-17.0,-15.0,0.0005203004020279053
970,-97.0,-15.0,-13.0,0.000497273928633319
971,-97.0,-13.0,-11.0,0.0004788682715599693
972,-97.0,-11.0,-9.0,0.0004672455001059686
973,-97.0,-9.0,-7.0,0.00046487643735763223
974,-97.0,-7.0,-5.0,0.000466259353124443
975,-97.0,-5.0,-3.0,0.00044858432873527004
976,-97.0,-3.0,-1.0,0.00040533079267656563
977,-97.0,-1.0,1.0,0.0003573116934753144
978,-97.0,1.0,3.0,0.00031778637027201836
979,-97.0,3.0,5.0,0.0002896378310606462
980,-97.0,5.0,7.0,0.00027176205350092075
981,-97.0,7.0,9.0,0.0002613853500514282
982,-97.0,9.0,11.0,0.00025525536411388945
983,-97.0,11.0,13.0,0.0002507735405556117
984,-97.0,13.0,15.0,0.00024645948804380945
985,-97.0,15.0,17.0,0.00024172743489464174
986,-97.0,17.0,19.0,0.00023647951322081258
987,-97.0,19.0,21.0,0.00023081384357266643
988,-97.0,21.0,23.0,0.00022487664630129953
989,-97.0,23.0,25.0,0.0002188033449259351
990,-97.0,25.0,27.0,0.00021270157588027493
991,-97.0,27.0,29.0,0.00020665065601638798
992,-95.0,-93.0,-91.0,4.032415960049128
993,-95.0,-91.0,-89.0,1.3038536627576414
994,-95.0,-89.0,-87.0,0.6302013187639717
995,-95.0,-87.0,-85.0,0.3587682532502453
996,-95.0,-85.0,-83.0,0.2224522301438424
997,-95.0,-83.0,-81.0,0.14542617920740353
998,-95.0,-81.0,-79.0,0.09857367706482845
999,-95.0,-79.0,-77.0,0.0686021239374098
1000,-95.0,-77.0,-75.0,0.048732912235072395
1001,-95.0,-75.0,-73.0,0.03521637618304918
1002,-95.0,-73.0,-71.0,0.02584247022906641
1003,-95.0,-71.0,-69.0,0.01924276188568083
1004,-95.0,-69.0,-67.0,0.014537645335746419
1005,-95.0,-67.0,-65.0,0.011145777962937364
1006,-95.0,-65.0,-63.0,0.008674958146627124
1007,-95.0,-63.0,-61.0,0.006856485046931496
1008,-95.0,-61.0,-59.0,0.005504077085313461
1009,-95.0,-59.0,-57.0,0.00448735878847123
1010,-95.0,-57.0,-55.0,0.003714347997678613
1011,-95.0,-55.0,-53.0,0.0031196852566125755
1012,-95.0,-53.0,-51.0,0.002656618156236072
1013,-95.0,-51.0,-49.0,0.002291487270427224
1014,-95.0,-49.0,-47.0,0.0019999022356825963
1015,-95.0,-47.0,-45.0,0.0017640720675274474
1016,-95.0,-45.0,-43.0,0.0015709304125538642
1017,-95.0,-43.0,-41.0,0.0014108120640176358
1018,-95.0,-41.0,-39.0,0.0012765140096986788
1019,-95.0,-39.0,-37.0,0.001162626113791053
1020,-95.0,-37.0,-35.0,0.001065051789649836
1021,-95.0,-35.0,-33.0,0.0009806631859060784
1022,-95.0,-33.0,-31.0,0.0009070520849927093
1023,-95.0,-31.0,-29.0,0.0008423493010877303
1024,-95.0,-29.0,-27.0,0.0007850934944019644
